Msg ID;Time Stamp; PTU VAR 1 ; PTU VAR 2 ; PTU VAR 3 ; PTU VAR 4 ; PTU VAR 5 ; PTU VAR 6 ; PTU VAR 7 ; PTU VAR 8 ; PTU VAR 9 ; PTU VAR 10 ; PTU VAR 11 ; PTU VAR 12 ; PTU VAR 13 ; PTU VAR 14 ; PTU VAR 15 ; PTU VAR 16 ; PTU VAR 17 ; PTU VAR 18 ; PTU VAR 19 ; PTU VAR 20 ; PTU VAR 21 ; PTU VAR 22 ; PTU VAR 23 ; PTU VAR 24 ; PTU VAR 25 ; PTU VAR 26 ; PTU VAR 27 ; PTU VAR 28 ; PTU VAR 29 ; PTU VAR 30 ; PTU VAR 31 ; PTU VAR 32 ; PTU VAR 33 ; PTU VAR 34 ; PTU VAR 35 ; PTU VAR 36 ; PTU VAR 37 ; PTU VAR 38 ; PTU VAR 39 ; PTU VAR 40 ; PTU VAR 41 ; PTU VAR 42 ; PTU VAR 43 ; PTU VAR 44 ; PTU VAR 45 ; PTU VAR 46 ; PTU VAR 47 ; PTU VAR 48 ; PTU VAR 49 ; PTU VAR 50 ; PTU VAR 51 ; PTU VAR 52 ; PTU VAR 53 ; PTU VAR 54 ; PTU VAR 55 ; PTU VAR 56 ; PTU VAR 57 ; PTU VAR 58 ; PTU VAR 59 ; PTU VAR 60 ; PTU VAR 61 ; PTU VAR 62 ; PTU VAR 63 ; PTU VAR 64 ; PTU VAR 65 ; PTU VAR 66 ; PTU VAR 67 ; PTU VAR 68 ; PTU VAR 69 ; PTU VAR 70 ; PTU VAR 71 ; PTU VAR 72 ; PTU VAR 73 ; PTU VAR 74 ; PTU VAR 75 ; PTU VAR 76 ; PTU VAR 77 ; PTU VAR 78 ; PTU VAR 79 ; PTU VAR 80 
;;Distance To Station                     ;Actual Acceleration                     ;Command Acceleration                    ;Actual Speed                            ;Command Speed                           ;Tractive Effort Request                 ;RATO Database: PM Accel Rate            ;RATO Database: PM Cruise Speed          ;RATO Database: PM Decel Rate            ;RATO Database: PM Coast Level           ;Command State                           ;PI-Speed Error                          ;Station Target Speed                    ;Reference Velocity                      ;Target Acceleration                     ;SSP - Safe_Speed                        ;SSP - Warning Speed                     ;Operating Mode                          ;Next Platform ID                        ;Head VO Packed                          ;Head Footprint Packed                   ;Remote Head FP Packed                   ;Tail Footprint Packed                   ;Tail VO Packed                          ;Remote Tail FP Packed                   ;Controlling ATC                         ;VATC Craddle Index                      ;Train Operator Mode Selection           ;PM Cruise Speed                         ;Distance To Station MET                 ;Occupied Berths                         ;Debug  0                                ;Debug  1                                ;Debug  2                                ;Debug  3                                ;Debug  4                                ;Debug  5                                ;Debug  6                                ;Debug  7                                ;Debug  8                                ;Debug 9                                 ;Debug 10                                ;Debug 11                                ;Debug 12                                ;Debug 13                                ;Debug 14                                ;Debug 15                                ;Debug 16                                ;Debug 17                                ;Debug 18                                ;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;Debug 19                                ;Change Speed Acceleration               ;Flarein Acceleration                    ;---;---;---;---;---;---;---;---;---;---;---;---
873;13 Nov 2018 12:21:07:0108;1517.7;-0.549;0.23;47.9;47.81;1417;100;60;100;0;SPEED_MAINT;-0.09;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10231949.4;0;10231513;10231500.7;0;VERDADERO;VATC_B;NO REQ;60;462.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
874;13 Nov 2018 12:21:07:0198;1511.1;-0.7;0.17;47.86;47.82;1185;100;60;100;0;SPEED_MAINT;-0.04;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10231956.2;0;10231519.4;10231507.1;0;VERDADERO;VATC_B;NO REQ;60;460.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
875;13 Nov 2018 12:21:07:0248;1511.1;-0.7;0.17;47.86;47.82;1185;100;60;100;0;SPEED_MAINT;-0.04;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10231956.2;0;10231519.4;10231507.1;0;VERDADERO;VATC_B;NO REQ;60;460.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
876;13 Nov 2018 12:21:07:0318;1504.5;-0.649;0.11;47.9;47.84;597;100;60;100;0;SPEED_MAINT;-0.06;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10231963;0;10231525.8;10231513.5;0;VERDADERO;VATC_B;NO REQ;60;458.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
877;13 Nov 2018 12:21:07:0378;1498;-0.9;0.05;47.79;47.84;647;100;60;100;0;SPEED_MAINT;0.06;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620003.3;0;10231532.2;10231519.9;0;VERDADERO;VATC_B;NO REQ;60;456.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
878;13 Nov 2018 12:21:07:0468;1491.4;-1.001;0;47.37;47.84;2110;100;60;100;0;SPEED_MAINT;0.47;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620010;0;10231538.5;10231526.2;0;VERDADERO;VATC_B;NO REQ;60;454.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
879;13 Nov 2018 12:21:07:0558;1484.9;-0.65;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620016.7;0;10231544.8;10231532.5;0;VERDADERO;VATC_B;NO REQ;60;452.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
880;13 Nov 2018 12:21:07:0608;1484.9;-0.65;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620016.7;0;10231544.8;10231532.5;0;VERDADERO;VATC_B;NO REQ;60;452.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
881;13 Nov 2018 12:21:07:0678;1478.4;-0.701;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620023.4;0;10231551.1;10231538.8;0;VERDADERO;VATC_B;NO REQ;60;450.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
882;13 Nov 2018 12:21:07:0748;1471.9;-0.65;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620030.1;0;10231557.4;10231545.1;0;VERDADERO;VATC_B;NO REQ;60;448.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
883;13 Nov 2018 12:21:07:0848;1465.4;-0.701;0;47.37;47.84;2110;100;60;100;0;SPEED_MAINT;0.47;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620036.7;0;10231563.8;10231551.5;0;VERDADERO;VATC_B;NO REQ;60;446.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1812;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
884;13 Nov 2018 12:21:07:0928;1458.9;-0.701;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620043.5;0;10231570.2;10231557.9;0;VERDADERO;VATC_B;NO REQ;60;444.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
885;13 Nov 2018 12:21:07:0998;1454.5;-0.75;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620048;0;10231574.3;10231562;0;VERDADERO;VATC_B;NO REQ;60;443.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
886;13 Nov 2018 12:21:08:0068;1454.5;-0.75;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620048;0;10231574.3;10231562;0;VERDADERO;VATC_B;NO REQ;60;443.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
887;13 Nov 2018 12:21:08:0128;1445.8;-0.301;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620056.9;0;10231582.8;10231570.5;0;VERDADERO;VATC_B;NO REQ;60;440.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
888;13 Nov 2018 12:21:08:0198;1439.3;-0.049;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620063.6;0;10231589.1;10231576.8;0;VERDADERO;VATC_B;NO REQ;60;438.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
889;13 Nov 2018 12:21:08:0248;1439.3;-0.049;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620063.6;0;10231589.1;10231576.8;0;VERDADERO;VATC_B;NO REQ;60;438.9;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
890;13 Nov 2018 12:21:08:0318;1435;-0.049;0;47.45;47.84;1773;100;60;100;0;SPEED_MAINT;0.39;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620068.1;0;10231593.2;10231580.9;0;VERDADERO;VATC_B;NO REQ;60;437.6;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
891;13 Nov 2018 12:21:08:0388;1426.3;0.1;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620077;0;10231601.7;10231589.4;0;VERDADERO;VATC_B;NO REQ;60;435;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
892;13 Nov 2018 12:21:08:0458;1426.3;0.1;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620077;0;10231601.7;10231589.4;0;VERDADERO;VATC_B;NO REQ;60;435;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
893;13 Nov 2018 12:21:08:0518;1419.8;-0.05;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620083.7;0;10231608;10231595.7;0;VERDADERO;VATC_B;NO REQ;60;433;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
894;13 Nov 2018 12:21:08:0588;1413.3;0;0;47.49;47.84;1606;100;60;100;0;SPEED_MAINT;0.36;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620090.5;0;10231614.4;10231602.1;0;VERDADERO;VATC_B;NO REQ;60;431;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
895;13 Nov 2018 12:21:08:0638;1413.3;0;0;47.49;47.84;1606;100;60;100;0;SPEED_MAINT;0.36;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620090.5;0;10231614.4;10231602.1;0;VERDADERO;VATC_B;NO REQ;60;431;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
896;13 Nov 2018 12:21:08:0708;1406.7;0.3;0;47.37;47.84;2110;100;60;100;0;SPEED_MAINT;0.47;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620097.2;0;10231620.7;10231608.4;0;VERDADERO;VATC_B;NO REQ;60;429;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
897;13 Nov 2018 12:21:08:0768;1400.2;0.501;0;47.82;47.84;85;100;60;100;0;SPEED_MAINT;0.02;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620103.9;0;10231627;10231614.7;0;VERDADERO;VATC_B;NO REQ;60;427;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
898;13 Nov 2018 12:21:08:0828;1400.2;0.501;0;47.82;47.84;85;100;60;100;0;SPEED_MAINT;0.02;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620103.9;0;10231627;10231614.7;0;VERDADERO;VATC_B;NO REQ;60;427;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
899;13 Nov 2018 12:21:08:0888;1393.7;0;0;47.41;47.84;1879;100;60;100;0;SPEED_MAINT;0.43;60;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620110.7;0;10231633.4;10231621.1;0;VERDADERO;VATC_B;NO REQ;60;425;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1816;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
900;13 Nov 2018 12:21:08:0948;1387.1;0;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;59.72;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620117.4;0;10231639.7;10231627.4;0;VERDADERO;VATC_B;NO REQ;60;423;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
901;13 Nov 2018 12:21:09:0018;1387.1;0;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;59.72;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620117.4;0;10231639.7;10231627.4;0;VERDADERO;VATC_B;NO REQ;60;423;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
902;13 Nov 2018 12:21:09:0078;1380.6;0.05;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;59.58;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620124.1;0;10231646;10231633.7;0;VERDADERO;VATC_B;NO REQ;60;421;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
903;13 Nov 2018 12:21:09:0158;1374.1;0;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;59.44;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620130.8;0;10231652.3;10231640;0;VERDADERO;VATC_B;NO REQ;60;419.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
904;13 Nov 2018 12:21:09:0228;1367.6;0;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;59.3;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620137.5;0;10231658.6;10231646.3;0;VERDADERO;VATC_B;NO REQ;60;417.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
905;13 Nov 2018 12:21:09:0278;1367.6;0;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;59.3;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620137.5;0;10231658.6;10231646.3;0;VERDADERO;VATC_B;NO REQ;60;417.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
906;13 Nov 2018 12:21:09:0338;1363.3;0;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;59.2;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620142;0;10231662.9;10231650.6;0;VERDADERO;VATC_B;NO REQ;60;415.8;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
907;13 Nov 2018 12:21:09:0428;1354.6;-0.2;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;59.01;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620151;0;10231671.3;10231659;0;VERDADERO;VATC_B;NO REQ;60;413.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
908;13 Nov 2018 12:21:09:0488;1354.6;-0.2;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;59.01;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620151;0;10231671.3;10231659;0;VERDADERO;VATC_B;NO REQ;60;413.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
909;13 Nov 2018 12:21:09:0548;1348.1;-0.501;0;47.34;47.84;2281;100;60;100;0;SPEED_MAINT;0.51;58.87;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620157.7;0;10231677.6;10231665.3;0;VERDADERO;VATC_B;NO REQ;60;411.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
910;13 Nov 2018 12:21:09:0608;1341.5;-0.1;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;58.71;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620164.4;0;10231683.9;10231671.6;0;VERDADERO;VATC_B;NO REQ;60;409.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
911;13 Nov 2018 12:21:09:0668;1341.5;-0.1;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;58.71;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620164.4;0;10231683.9;10231671.6;0;VERDADERO;VATC_B;NO REQ;60;409.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
912;13 Nov 2018 12:21:09:0728;1335;0.149;0;47.41;47.84;1944;100;60;100;0;SPEED_MAINT;0.43;58.57;47.85;0;49.71;47.85;UTO_MODE;81;10650077.5;10620171.1;0;10231690.2;10231677.9;0;VERDADERO;VATC_B;NO REQ;60;407.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
913;13 Nov 2018 12:21:09:0808;1328.5;0.049;0;47.41;47.67;1165;100;60;100;0;SPEED_MAINT;0.26;58.43;47.67;0;49.71;47.67;UTO_MODE;81;10650077.5;10620177.8;0;10231696.5;10231684.2;0;VERDADERO;VATC_B;NO REQ;60;405.1;0x0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;0;2.25;;;;;;;;;;;;
914;13 Nov 2018 12:21:09:0898;1321.9;0.35;-0.04;47.52;47.47;-311;100;60;100;0;SPEED_MAINT;-0.05;58.28;47.48;-0.19;49.71;47.48;UTO_MODE;81;10650077.5;10620184.6;0;10231702.9;10231690.6;0;VERDADERO;VATC_B;NO REQ;60;403.1;0x0;-19;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;-0.19;2.25;;;;;;;;;;;;
915;13 Nov 2018 12:21:09:0948;1321.9;0.35;-0.04;47.52;47.47;-311;100;60;100;0;SPEED_MAINT;-0.05;58.28;47.48;-0.19;49.71;47.48;UTO_MODE;81;10650077.5;10620184.6;0;10231702.9;10231690.6;0;VERDADERO;VATC_B;NO REQ;60;403.1;0x0;-19;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;-0.19;2.25;;;;;;;;;;;;
916;13 Nov 2018 12:21:10:0018;1315.4;0.45;-0.1;47.82;47.47;-2654;100;60;100;0;SPEED_MAINT;-0.36;58.14;47.48;-0.19;49.71;47.48;UTO_MODE;81;10650077.5;10620191.2;0;10231709.3;10231697;0;VERDADERO;VATC_B;NO REQ;60;401.1;0x0;-19;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1820;;;;;;;;;;;;;;;;0;-0.19;2.25;;;;;;;;;;;;
917;13 Nov 2018 12:21:10:0088;1308.9;0;-0.16;47.49;47.28;-2726;100;60;100;0;SPEED_MAINT;-0.21;57.99;47.28;-0.29;49.71;47.28;UTO_MODE;81;10650077.5;10620198;0;10231715.7;10231703.4;0;VERDADERO;VATC_B;NO REQ;60;399.2;0x0;-29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.29;2.25;;;;;;;;;;;;
918;13 Nov 2018 12:21:10:0158;1308.9;0;-0.16;47.49;47.28;-2726;100;60;100;0;SPEED_MAINT;-0.21;57.99;47.28;-0.29;49.71;47.28;UTO_MODE;81;10650077.5;10620198;0;10231715.7;10231703.4;0;VERDADERO;VATC_B;NO REQ;60;399.2;0x0;-29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.29;2.25;;;;;;;;;;;;
919;13 Nov 2018 12:21:10:0218;1300.2;0;-0.25;47.41;47.07;-4338;100;60;100;0;SPEED_MAINT;-0.34;57.8;47.09;-0.29;49.71;46.89;UTO_MODE;81;10650077.5;10620207;0;10231724.1;10231711.8;0;VERDADERO;VATC_B;NO REQ;60;396.5;0x0;-49;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.29;2.25;;;;;;;;;;;;
920;13 Nov 2018 12:21:10:0308;1293.7;0;-0.31;47.34;46.88;-5688;100;60;100;0;SPEED_MAINT;-0.46;57.66;46.89;-0.49;49.71;46.7;UTO_MODE;81;10650077.5;10620213.7;0;10231730.4;10231718.1;0;VERDADERO;VATC_B;NO REQ;60;394.5;0x0;-49;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.49;2.25;;;;;;;;;;;;
921;13 Nov 2018 12:21:10:0368;1293.7;0;-0.31;47.34;46.88;-5688;100;60;100;0;SPEED_MAINT;-0.46;57.66;46.89;-0.49;49.71;46.7;UTO_MODE;81;10650077.5;10620213.7;0;10231730.4;10231718.1;0;VERDADERO;VATC_B;NO REQ;60;394.5;0x0;-49;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.49;2.25;;;;;;;;;;;;
922;13 Nov 2018 12:21:10:0438;1287.2;0;-0.37;47.34;46.68;-7594;100;60;100;0;SPEED_MAINT;-0.66;57.51;46.7;-0.49;49.71;46.51;UTO_MODE;81;10650077.5;10620220.4;0;10231736.7;10231724.4;0;VERDADERO;VATC_B;NO REQ;60;392.5;0x0;-68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.49;2.25;;;;;;;;;;;;
923;13 Nov 2018 12:21:10:0498;1280.6;0;-0.43;47.49;46.48;-9937;100;60;100;0;SPEED_MAINT;-1.01;57.36;46.51;-0.68;49.71;46.31;UTO_MODE;81;10650077.5;10620227.1;0;10231743;10231730.7;0;VERDADERO;VATC_B;NO REQ;60;390.5;0x0;-68;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.68;2.25;;;;;;;;;;;;
924;13 Nov 2018 12:21:10:0588;1274.2;-0.549;-0.5;47.15;46.28;-10487;100;60;100;0;SPEED_MAINT;-0.87;57.22;46.31;-0.68;49.71;46.31;UTO_MODE;81;10650077.5;10620233.8;0;10231749.3;10231737;0;VERDADERO;VATC_B;NO REQ;60;388.6;0x0;-78;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.68;2.25;;;;;;;;;;;;
925;13 Nov 2018 12:21:10:0678;1267.7;-1.3;-0.52;46.92;46.23;-9238;100;60;100;0;SPEED_MAINT;-0.69;57.07;46.31;-0.52;49.71;46.12;UTO_MODE;81;10650077.5;10620240.4;0;10231755.5;10231743.5;0;VERDADERO;VATC_B;NO REQ;60;386.6;0x0;-78;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.52;2.25;;;;;;;;;;;;
926;13 Nov 2018 12:21:10:0728;1267.7;-1.3;-0.52;46.92;46.23;-9238;100;60;100;0;SPEED_MAINT;-0.69;57.07;46.31;-0.52;49.71;46.12;UTO_MODE;81;10650077.5;10620240.4;0;10231755.5;10231743.5;0;VERDADERO;VATC_B;NO REQ;60;386.6;0x0;-78;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.52;2.25;;;;;;;;;;;;
927;13 Nov 2018 12:21:10:0798;1263.4;-1.05;-0.56;46.92;46.1;-10511;100;60;100;0;SPEED_MAINT;-0.83;56.97;46.12;-0.78;49.71;46.12;UTO_MODE;81;10650077.5;10620244.8;0;10231759.7;10231747.7;0;VERDADERO;VATC_B;NO REQ;60;385.3;0x0;-78;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1824;;;;;;;;;;;;;;;;0;-0.78;2.25;;;;;;;;;;;;
